"","ID","gpw_v4_population_density_rev11_2020_30_sec","wc2.1_30s_elev","sand_0.5cm","nitrogen_0.5cm","soc_5.15cm"
"2184",2184,1072.73291015625,77,28,1.70000004768372,10.6000003814697
"2185",2185,1172.60046386719,79,29,1.39999997615814,9.60000038146973
"2186",2186,1072.73291015625,77,28,1.70000004768372,10.6000003814697
"2187",2187,1669.51257324219,70,29,2.09999990463257,16.2999992370605
"2188",2188,875.965026855469,69,29,1.5,9.80000019073486
"2189",2189,1060.7490234375,78,26,2,16.3999996185303
"2190",2190,1390.43579101562,73,28,1.60000002384186,12.6999998092651
"2191",2191,1072.73291015625,76,28,1.70000004768372,10.5
"2192",2192,1062.15344238281,77,28,1.60000002384186,10.1000003814697
"2193",2193,1250.62585449219,72,27,1.79999995231628,14.1999998092651
"2194",2194,999.976379394531,71,32,1.89999997615814,17.1000003814697
"2195",2195,1303.39221191406,72,27,1.79999995231628,11.6000003814697
"2196",2196,1405.45300292969,80,27,1.60000002384186,9.89999961853027
"2197",2197,918.780395507812,64,26,1.5,9.80000019073486
"2198",2198,733.304443359375,99,32,1.89999997615814,11.8000001907349
"2199",2199,916.166015625,62,29,2,16.3999996185303
"2200",2200,1413.9501953125,101,35,1.79999995231628,17.6000003814697
"2201",2201,496.733215332031,92,28,1.60000002384186,9.89999961853027
"2202",2202,537.684692382812,141,36,1.70000004768372,11.5
"2203",2203,543.210510253906,99,25,1.70000004768372,10.8999996185303
"2204",2204,1316.51171875,86,26,1.60000002384186,11.6000003814697
"2205",2205,1025.73229980469,75,30,1.70000004768372,15.6000003814697
"2206",2206,557.64990234375,87,27,1.60000002384186,9.80000019073486
"2207",2207,1400.45776367188,77,26,1.60000002384186,10.3999996185303
"2208",2208,1242.0634765625,77,26,2.29999995231628,21.8999996185303
"2209",2209,1313.03002929688,89,27,1.70000004768372,12
"2210",2210,1250.4580078125,84,29,1.60000002384186,10.3999996185303
"2211",2211,534.834350585938,83,25,1.39999997615814,8.60000038146973
"2212",2212,1540.73486328125,63,27,1.60000002384186,12.8999996185303
"2213",2213,567.218933105469,103,25,1.79999995231628,10
"2214",2214,1210.2451171875,60,29,1.5,11.1999998092651
"2215",2215,1400.45776367188,77,26,1.60000002384186,10.3999996185303
"2216",2216,1620.89196777344,60,29,1.60000002384186,13
"2217",2217,3408.41357421875,115,24,1.70000004768372,10.1000003814697
"2218",2218,1400.45776367188,77,26,1.60000002384186,10.3999996185303
"2219",2219,701.22119140625,73,28,1.60000002384186,9.5
"2220",2220,1199.61157226562,86,26,1.60000002384186,9.5
"2221",2221,1574.24255371094,71,29,1.60000002384186,12.1000003814697
"2222",2222,1390.20581054688,67,27,1.60000002384186,11.3000001907349
"2223",2223,1331.30920410156,71,32,1.79999995231628,15
"2224",2224,1286.7587890625,79,30,1.5,10.8000001907349
"2225",2225,2320.05590820312,52,28,1.79999995231628,13.6000003814697
"2226",2226,397.996673583984,186,35,1.5,12.3000001907349
"2227",2227,1354.46252441406,61,29,1.70000004768372,13.3000001907349
"2228",2228,1398.51965332031,55,27,1.79999995231628,12.8999996185303
"2229",2229,421.992004394531,180,35,1.70000004768372,12.1999998092651
"2230",2230,1377.97497558594,89,32,1.20000004768372,12.1000003814697
"2231",2231,799.826110839844,69,31,1.60000002384186,10.3000001907349
"2232",2232,2920.943359375,58,28,1.5,11.6999998092651
"2233",2233,1250.62585449219,72,27,1.79999995231628,14.1999998092651
"2234",2234,1551.89086914062,81,31,1.70000004768372,10.6999998092651
"2235",2235,1210.2451171875,60,30,1.60000002384186,11.8000001907349
"2236",2236,1062.15344238281,78,26,1.70000004768372,9.89999961853027
"2237",2237,1184.01037597656,45,29,2.20000004768372,17.7000007629395
"2238",2238,1015.69976806641,74,27,1.60000002384186,12.6999998092651
"2239",2239,1328.21813964844,79,29,1.60000002384186,10.8000001907349
"2240",2240,1551.89086914062,81,31,1.70000004768372,10.6999998092651
"2241",2241,1040.42004394531,65,27,1.5,8.10000038146973
"2242",2242,1385.22351074219,67,29,1.70000004768372,12.3000001907349
"2243",2243,740.812072753906,125,34,1.70000004768372,12.6999998092651
"2244",2244,1620.89196777344,63,30,1.60000002384186,12.5
"2245",2245,540.572326660156,82,26,1.39999997615814,9
"2246",2246,1038.65710449219,71,27,1.60000002384186,12.3999996185303
"2247",2247,1289.88244628906,52,28,1.79999995231628,13.3999996185303
"2248",2248,1620.89196777344,58,28,1.70000004768372,13.1999998092651
"2249",2249,500.969482421875,186,38,1.79999995231628,13.6999998092651
"2250",2250,1400.45776367188,76,28,1.60000002384186,10.1999998092651
"2251",2251,1574.24255371094,77,26,1.60000002384186,11.1000003814697
"2252",2252,1651.06555175781,49,29,1.89999997615814,16.2999992370605
"2253",2253,1411.07763671875,55,29,1.89999997615814,17
"2254",2254,1620.89196777344,60,29,1.60000002384186,13
"2255",2255,1062.15344238281,75,27,1.60000002384186,9.89999961853027
"2256",2256,1413.9501953125,111,35,1.89999997615814,20
"2257",2257,786.398254394531,78,26,1.70000004768372,9.60000038146973
"2258",2258,624.893371582031,102,25,1.79999995231628,9.80000019073486
"2259",2259,1400.45776367188,70,30,1.60000002384186,13.5
"2260",2260,1062.15344238281,76,26,1.70000004768372,10.1000003814697
"2261",2261,1301.69482421875,57,29,1.89999997615814,16.1000003814697
"2262",2262,1390.43579101562,71,27,1.60000002384186,12.8999996185303
"2263",2263,972.274169921875,85,31,2,15.6999998092651
"2264",2264,1199.61157226562,87,26,1.60000002384186,9.5
"2265",2265,1187.79223632812,66,27,1.70000004768372,12.5
"2266",2266,826.240661621094,113,36,1.89999997615814,12.1999998092651
"2267",2267,557.64990234375,87,27,1.60000002384186,9.80000019073486
"2268",2268,918.780395507812,61,27,1.39999997615814,9.19999980926514
"2269",2269,1390.43579101562,73,28,1.60000002384186,12.6999998092651
"2270",2270,1321.26220703125,72,27,1.60000002384186,9.80000019073486
"2271",2271,916.166015625,62,30,1.89999997615814,16.1000003814697
"2272",2272,1106.71740722656,81,31,2,14.3000001907349
"2273",2273,1641.03491210938,36,32,2,21.8999996185303
"2274",2274,534.834350585938,83,25,1.39999997615814,8.60000038146973
"2275",2275,786.398254394531,79,27,1.5,9.30000019073486
"2276",2276,1400.45776367188,71,30,1.60000002384186,11.1000003814697
"2277",2277,1072.73291015625,77,27,1.70000004768372,10.5
"2278",2278,1006.00659179688,57,27,1.5,10.8999996185303
"2279",2279,1400.45776367188,77,26,1.60000002384186,10.3999996185303
"2280",2280,1513.97021484375,69,26,1.5,11.6999998092651
"2281",2281,1176.57604980469,57,27,1.60000002384186,13.6999998092651
"2282",2282,1411.07763671875,52,29,1.79999995231628,17
"2283",2283,1242.0634765625,79,27,2.29999995231628,21.7999992370605
"2284",2284,1301.69482421875,55,29,1.79999995231628,17.1000003814697
"2285",2285,1215.99206542969,64,27,1.79999995231628,12
"2286",2286,892.172973632812,65,25,2.09999990463257,15.1000003814697
"2287",2287,1052.35961914062,86,27,2,16.8999996185303
"2288",2288,676.273742675781,100,29,1.79999995231628,11.3999996185303
"2289",2289,1199.61157226562,86,26,1.60000002384186,9.5
"2290",2290,1411.07763671875,51,29,1.89999997615814,16.7000007629395
"2291",2291,1062.15344238281,75,27,1.60000002384186,9.89999961853027
"2292",2292,2022.37512207031,84,28,1.70000004768372,11.8000001907349
"2293",2293,1117.97863769531,70,28,1.60000002384186,10.1999998092651
"2294",2294,1155.7197265625,82,27,2.29999995231628,16
"2295",2295,763.979919433594,55,30,1.79999995231628,16.2000007629395
"2296",2296,1540.73486328125,63,27,1.60000002384186,12.8999996185303
"2297",2297,896.088256835938,66,29,1.39999997615814,9.60000038146973
"2298",2298,1400.45776367188,75,28,1.5,10.8000001907349
"2299",2299,534.834350585938,83,25,1.39999997615814,8.60000038146973
"2300",2300,1475.65844726562,62,27,1.60000002384186,12
"2301",2301,1321.49560546875,71,27,1.70000004768372,9.5
"2302",2302,786.398254394531,78,26,1.70000004768372,9.60000038146973
"2303",2303,405.684600830078,88,25,1.39999997615814,9.10000038146973
"2304",2304,826.240661621094,151,39,1.70000004768372,14.1999998092651
"2305",2305,1475.65844726562,62,27,1.60000002384186,12
"2306",2306,405.684600830078,84,25,1.39999997615814,9.19999980926514
"2307",2307,2326.05151367188,49,29,1.70000004768372,14.1000003814697
"2308",2308,405.684600830078,85,25,1.5,8.69999980926514
"2309",2309,701.22119140625,73,29,1.60000002384186,9.69999980926514
"2310",2310,1536.07507324219,57,30,2.09999990463257,15.3999996185303
"2311",2311,740.812072753906,115,34,1.70000004768372,12.5
"2312",2312,1907.87573242188,69,33,1.39999997615814,13.3000001907349
"2313",2313,1513.97021484375,70,26,1.5,11.1999998092651
"2314",2314,1286.7587890625,79,30,1.5,10.8000001907349
"2315",2315,421.992004394531,180,35,1.70000004768372,12.1999998092651
"2316",2316,1411.07763671875,51,29,1.89999997615814,16.7000007629395
"2317",2317,1313.03002929688,87,27,1.79999995231628,13.6999998092651
"2318",2318,1574.24255371094,73,27,1.5,11.5
"2319",2319,1060.7490234375,78,26,2,15.8999996185303
"2320",2320,1620.89196777344,63,30,1.60000002384186,12.5
"2321",2321,1620.89196777344,63,30,1.60000002384186,12.5
"2322",2322,1574.24255371094,75,28,1.5,12.1000003814697
"2323",2323,1060.7490234375,78,27,2,15.5
"2324",2324,1026.65600585938,59,27,1.29999995231628,10.5
"2325",2325,496.733215332031,92,28,1.60000002384186,9.89999961853027
"2326",2326,1321.26220703125,70,28,1.5,9.60000038146973
"2327",2327,1328.21813964844,79,29,1.60000002384186,10.8000001907349
"2328",2328,848.346252441406,110,37,1.70000004768372,13.8000001907349
"2329",2329,1400.45776367188,76,28,1.60000002384186,10.1999998092651
"2330",2330,1574.24255371094,77,26,1.60000002384186,11.1000003814697
"2331",2331,503.548858642578,109,25,1.70000004768372,9
"2332",2332,1176.57604980469,58,29,1.70000004768372,11.6999998092651
"2333",2333,916.166015625,63,30,2,15.8999996185303
"2334",2334,786.398254394531,76,29,1.60000002384186,9.39999961853027
"2335",2335,1286.37585449219,47,32,1.60000002384186,14.3000001907349
"2336",2336,1187.79223632812,66,30,1.60000002384186,14.5
"2337",2337,1413.9501953125,101,35,1.79999995231628,17.6000003814697
"2338",2338,405.684600830078,85,25,1.5,8.69999980926514
"2339",2339,1397.85986328125,70,29,1.5,9.39999961853027
"2340",2340,1978.13696289062,87,28,1.79999995231628,12.1000003814697
"2341",2341,1240.94860839844,77,28,1.60000002384186,11.3000001907349
"2342",2342,1286.7587890625,79,30,1.5,10.8000001907349
"2343",2343,1072.73291015625,77,28,1.70000004768372,10.6000003814697
"2344",2344,1072.73291015625,79,28,1.70000004768372,10.6000003814697
"2345",2345,892.172973632812,61,27,1.79999995231628,11.8000001907349
"2346",2346,1321.26220703125,71,27,1.5,10.1000003814697
"2347",2347,1482.84887695312,68,26,1.5,12.3000001907349
"2348",2348,763.979919433594,50,29,1.89999997615814,17.5
"2349",2349,2022.37512207031,79,27,1.60000002384186,13
"2350",2350,1400.45776367188,75,28,1.5,10.8000001907349
"2351",2351,1215.99206542969,63,27,1.70000004768372,12.1999998092651
"2352",2352,1397.85986328125,74,29,1.5,9.60000038146973
"2353",2353,421.992004394531,180,35,1.70000004768372,12.1999998092651
"2354",2354,1475.65844726562,63,30,1.5,11.1000003814697
"2355",2355,1397.85986328125,70,29,1.5,9.39999961853027
"2356",2356,1038.65710449219,71,27,1.60000002384186,12.3999996185303
"2357",2357,1513.97021484375,69,27,1.5,11.3000001907349
"2358",2358,1620.89196777344,63,30,1.60000002384186,12.5
"2359",2359,1321.26220703125,71,27,1.5,10.1000003814697
"2360",2360,1105.41479492188,53,27,1.60000002384186,14.3000001907349
"2361",2361,534.834350585938,83,25,1.39999997615814,8.60000038146973
"2362",2362,1321.26220703125,72,27,1.60000002384186,9.80000019073486
"2363",2363,1390.20581054688,67,29,1.60000002384186,10.3999996185303
"2364",2364,815.764953613281,45,28,1.60000002384186,13
"2365",2365,1326.10717773438,46,30,2.09999990463257,15.8999996185303
"2366",2366,405.684600830078,85,25,1.5,8.69999980926514
"2367",2367,1574.24255371094,71,29,1.60000002384186,12.1000003814697
"2368",2368,1669.51257324219,70,29,2.09999990463257,16.2999992370605
"2369",2369,892.172973632812,85,29,2.59999990463257,15.1999998092651
"2370",2370,539.064331054688,85,28,1.79999995231628,13.1000003814697
"2371",2371,1052.35961914062,87,27,2.09999990463257,15.6999998092651
"2372",2372,1385.22351074219,67,29,1.70000004768372,12.3000001907349
"2373",2373,1008.51446533203,83,27,1.70000004768372,10.1000003814697
"2374",2374,1574.24255371094,71,29,1.60000002384186,12.1999998092651
"2375",2375,1331.30920410156,59,30,2.20000004768372,17.3999996185303
"2376",2376,1062.15344238281,77,28,1.60000002384186,10.1000003814697
"2377",2377,1354.43432617188,50,29,1.70000004768372,14.8000001907349
"2378",2378,1400.45776367188,77,26,1.60000002384186,10.3999996185303
"2379",2379,1331.30920410156,59,30,2.20000004768372,17.3999996185303
"2380",2380,505.562408447266,86,25,1.39999997615814,8.69999980926514
"2381",2381,1293.65222167969,55,28,1.60000002384186,17.7000007629395
"2382",2382,1101.91882324219,44,31,1.70000004768372,15.3999996185303
"2383",2383,1978.13696289062,86,28,1.79999995231628,11.8999996185303
"2384",2384,1513.97021484375,69,26,1.5,11.6999998092651
"2385",2385,1322.08410644531,75,29,1.60000002384186,9.80000019073486
"2386",2386,1524.13208007812,59,30,1.5,13.1000003814697
"2387",2387,1791.74951171875,66,29,1.60000002384186,11
"2388",2388,1475.08630371094,73,27,1.39999997615814,9.10000038146973
"2389",2389,1438.95532226562,66,27,1.70000004768372,14.1999998092651
"2390",2390,1400.45776367188,73,29,1.60000002384186,10
"2391",2391,1524.13208007812,58,31,1.5,12.1999998092651
"2392",2392,1524.13208007812,59,30,1.5,13.1000003814697
"2393",2393,2952.30322265625,50,32,1.60000002384186,12.6000003814697
"2394",2394,1322.08410644531,76,29,1.60000002384186,9.69999980926514
"2395",2395,2655.79736328125,56,28,1.5,14
"2396",2396,1199.76013183594,57,31,2,15.8999996185303
"2397",2397,1328.21813964844,79,29,1.60000002384186,10.8000001907349
"2398",2398,1524.13208007812,58,31,1.5,12.1999998092651
"2399",2399,2176.623046875,46,28,1.70000004768372,14.1999998092651
"2400",2400,1390.20581054688,67,29,1.60000002384186,10.6000003814697
"2401",2401,1780.82141113281,73,25,1.39999997615814,9.69999980926514
"2402",2402,1791.74951171875,66,29,1.60000002384186,11
"2403",2403,1328.21813964844,79,28,1.60000002384186,12.1000003814697
"2404",2404,1336.33898925781,82,26,1.60000002384186,10.6999998092651
"2405",2405,1199.76013183594,57,31,2,15.8999996185303
"2406",2406,716.99365234375,87,32,1.20000004768372,12
"2407",2407,1780.82141113281,73,25,1.39999997615814,9.69999980926514
"2408",2408,1184.01037597656,39,30,1.89999997615814,16.5
"2409",2409,1400.45776367188,77,26,1.60000002384186,10.3999996185303
"2410",2410,1397.85986328125,74,29,1.5,9.60000038146973
"2411",2411,2655.79736328125,56,28,1.5,14
"2412",2412,1336.33898925781,82,26,1.60000002384186,10.6999998092651
"2413",2413,1587.45336914062,42,31,1.60000002384186,14.1000003814697
"2414",2414,1328.21813964844,78,28,1.60000002384186,12
"2415",2415,1390.20581054688,67,29,1.60000002384186,10.3999996185303
"2416",2416,1791.74951171875,66,28,1.60000002384186,11.6999998092651
"2417",2417,1321.49560546875,74,25,1.79999995231628,11.1000003814697
"2418",2418,1321.26220703125,72,27,1.60000002384186,9.80000019073486
"2419",2419,1397.85986328125,74,29,1.60000002384186,10.3000001907349
"2420",2420,1336.33898925781,83,26,1.60000002384186,10.8999996185303
"2421",2421,1475.08630371094,73,27,1.39999997615814,9.10000038146973
"2422",2422,1346.53747558594,77,36,1.20000004768372,11.3999996185303
"2423",2423,1482.84887695312,69,29,1.5,9.60000038146973
"2424",2424,1382.21032714844,75,28,1.39999997615814,8
"2425",2425,1121.68920898438,70,28,1.29999995231628,9.39999961853027
"2426",2426,894.00732421875,88,33,1.29999995231628,14.3999996185303
"2427",2427,1328.21813964844,78,28,1.60000002384186,12
"2428",2428,1400.45776367188,75,28,1.5,10.8000001907349
"2429",2429,1322.22570800781,72,28,1.39999997615814,9.69999980926514
"2430",2430,1121.68920898438,70,28,1.29999995231628,9.39999961853027
"2431",2431,1718.47485351562,92,28,1.79999995231628,11
"2432",2432,1430.453125,78,31,1.5,14.1000003814697
"2433",2433,1406.57702636719,42,29,2,16.2000007629395
"2434",2434,624.893371582031,105,27,1.89999997615814,11.6000003814697
"2435",2435,1382.33020019531,41,32,1.60000002384186,13.8999996185303
"2436",2436,567.218933105469,103,25,1.79999995231628,10
"2437",2437,624.893371582031,105,28,1.79999995231628,11.3999996185303
"2438",2438,1618.7490234375,34,30,1.79999995231628,15.8999996185303
"2439",2439,1580.46716308594,38,29,1.79999995231628,14.3000001907349
"2440",2440,864.535705566406,136,22,1.39999997615814,11.5
"2441",2441,1343.92724609375,42,29,2,17.2000007629395
"2442",2442,1343.92724609375,53,30,2.09999990463257,16.1000003814697
"2443",2443,1008.51446533203,83,27,1.70000004768372,10.1000003814697
"2444",2444,1326.10717773438,40,30,1.89999997615814,16.3999996185303
"2445",2445,1153.40881347656,90,25,1.60000002384186,9.30000019073486
"2446",2446,1313.35070800781,40,31,1.70000004768372,15.1000003814697
"2447",2447,864.535705566406,136,22,1.39999997615814,11.5
"2448",2448,1587.45336914062,42,31,1.70000004768372,14
"2449",2449,1343.92724609375,42,29,2,17.2000007629395
"2450",2450,624.893371582031,105,26,1.89999997615814,11.1999998092651
"2451",2451,1498.82971191406,63,27,1.60000002384186,10.8999996185303
"2452",2452,1350.07250976562,39,32,1.79999995231628,15.6999998092651
"2453",2453,1382.33020019531,41,32,1.60000002384186,13.8999996185303
"2454",2454,864.535705566406,138,22,1.39999997615814,11.6000003814697
"2455",2455,5301.10888671875,38,29,1.89999997615814,16.8999996185303
"2456",2456,1565.69775390625,54,29,1.79999995231628,14.3000001907349
"2457",2457,1350.07250976562,42,32,1.60000002384186,15.5
"2458",2458,1199.76013183594,50,32,2,16
"2459",2459,1250.62585449219,72,27,2,15.3000001907349
"2460",2460,854.088562011719,99,26,1.89999997615814,10.8000001907349
"2461",2461,567.218933105469,117,23,1.70000004768372,9.19999980926514
"2462",2462,864.535705566406,136,22,1.39999997615814,11.5
"2463",2463,1683.10888671875,86,28,1.70000004768372,11.8999996185303
"2464",2464,1371.38659667969,36,29,1.5,13.3999996185303
"2465",2465,864.535705566406,136,22,1.39999997615814,11.5
"2466",2466,1227.55676269531,37,NA,NA,NA
"2467",2467,1288.41967773438,76,32,2,15
"2468",2468,887.275207519531,99,28,1.89999997615814,12.3000001907349
"2469",2469,1220.23852539062,66,28,1.60000002384186,8.80000019073486
"2470",2470,1008.51446533203,83,27,1.70000004768372,10.1000003814697
"2471",2471,1382.33020019531,41,32,1.60000002384186,13.8999996185303
"2472",2472,1006.00659179688,54,29,1.5,15.8999996185303
"2473",2473,864.535705566406,136,22,1.39999997615814,11.5
"2474",2474,1731.408203125,92,28,1.79999995231628,10.1999998092651
"2475",2475,1505.27282714844,83,34,1.20000004768372,10.8999996185303
"2476",2476,3408.41357421875,115,24,1.70000004768372,10.1000003814697
"2477",2477,5301.10888671875,38,29,1.89999997615814,16.8999996185303
"2478",2478,1294.33581542969,36,29,2,17.5
"2479",2479,624.893371582031,102,25,1.79999995231628,9.80000019073486
"2480",2480,864.535705566406,138,22,1.39999997615814,11.6000003814697
"2481",2481,1754.72607421875,83,29,1.70000004768372,10.5
"2482",2482,1754.72607421875,83,29,1.70000004768372,10.5
"2483",2483,1703.13330078125,46,33,1.89999997615814,16.2999992370605
"2484",2484,1657.23095703125,40,NA,NA,NA
"2485",2485,871.684936523438,106,25,1.70000004768372,9.10000038146973
"2486",2486,1022.92889404297,55,31,1.79999995231628,14.3999996185303
"2487",2487,567.218933105469,117,23,1.70000004768372,9.19999980926514
"2488",2488,864.535705566406,138,22,1.39999997615814,11.6000003814697
"2489",2489,1731.408203125,92,28,1.79999995231628,10.1999998092651
"2490",2490,1022.92889404297,55,31,1.60000002384186,13
"2491",2491,1666.87634277344,41,31,1.60000002384186,13.8000001907349
"2492",2492,540.572326660156,88,27,1.5,9.80000019073486
"2493",2493,1294.33581542969,36,29,2,17.5
"2494",2494,5301.10888671875,41,29,2,16.5
"2495",2495,503.548858642578,109,25,1.70000004768372,9
"2496",2496,1220.23852539062,74,26,1.60000002384186,11.8999996185303
"2497",2497,1498.82971191406,65,26,1.60000002384186,10.1000003814697
"2498",2498,676.273742675781,100,29,1.79999995231628,11.3999996185303
"2499",2499,864.535705566406,136,22,1.39999997615814,11.5
"2500",2500,539.064331054688,84,26,1.79999995231628,12.1999998092651
"2501",2501,815.764953613281,44,28,1.70000004768372,14.6000003814697
"2502",2502,892.172973632812,85,29,2.59999990463257,15.1999998092651
"2503",2503,1657.23095703125,41,30,1.60000002384186,15.1999998092651
"2504",2504,624.893371582031,105,26,1.89999997615814,11.1999998092651
"2505",2505,1666.87634277344,41,32,1.60000002384186,16
"2506",2506,1358.68249511719,40,29,1.70000004768372,15
"2507",2507,1313.03002929688,89,27,1.70000004768372,12
"2508",2508,1288.41967773438,75,32,1.89999997615814,14.1000003814697
"2509",2509,887.275207519531,92,27,1.89999997615814,12.6000003814697
"2510",2510,871.684936523438,119,25,1.79999995231628,9.19999980926514
"2511",2511,1666.87634277344,39,32,1.60000002384186,15.1000003814697
"2512",2512,1657.23095703125,41,30,1.60000002384186,15.1999998092651
"2513",2513,1022.92889404297,55,31,1.79999995231628,14.3999996185303
"2514",2514,2179.4814453125,42,29,1.60000002384186,14
"2515",2515,1220.23852539062,68,28,1.70000004768372,9.5
"2516",2516,567.218933105469,104,25,1.79999995231628,10.1999998092651
"2517",2517,1683.10888671875,87,29,1.70000004768372,11.3999996185303
"2518",2518,1183.04931640625,94,27,1.79999995231628,11.1000003814697
"2519",2519,1978.13696289062,86,28,1.79999995231628,11.8999996185303
"2520",2520,916.166015625,62,29,2,16.3999996185303
"2521",2521,1199.76013183594,57,33,2.09999990463257,16.3999996185303
"2522",2522,759.002624511719,126,22,1.5,10.8999996185303
"2523",2523,739.360595703125,53,27,1.89999997615814,16
"2524",2524,1387.73303222656,91,31,1.5,13.8999996185303
"2525",2525,1358.26953125,79,26,1.70000004768372,11.8999996185303
"2526",2526,1350.07250976562,39,32,1.79999995231628,15.6999998092651
"2527",2527,539.064331054688,84,26,1.79999995231628,12.1999998092651
"2528",2528,815.764953613281,44,28,1.70000004768372,14.6000003814697
"2529",2529,1666.87634277344,40,NA,NA,NA
"2530",2530,1571.041015625,40,29,1.70000004768372,13.8000001907349
"2531",2531,1183.04931640625,96,27,1.79999995231628,11.1999998092651
"2532",2532,662.096008300781,113,24,1.60000002384186,9.5
"2533",2533,1793.08703613281,39,32,1.79999995231628,16
"2534",2534,1184.01037597656,45,29,2.20000004768372,17.7000007629395
"2535",2535,1571.041015625,40,29,1.70000004768372,13.8000001907349
"2536",2536,1666.87634277344,40,NA,NA,NA
"2537",2537,1571.041015625,40,29,1.70000004768372,13.8000001907349
"2538",2538,1651.06555175781,45,28,1.79999995231628,15.5
"2539",2539,871.684936523438,106,25,1.70000004768372,9.10000038146973
"2540",2540,887.275207519531,99,28,1.89999997615814,12.3000001907349
"2541",2541,1227.55676269531,37,NA,NA,NA
"2542",2542,1565.69775390625,54,29,1.79999995231628,13.8999996185303
"2543",2543,1294.33581542969,38,29,2,14.6000003814697
"2544",2544,6820.4443359375,51,30,1.5,13.8999996185303
"2545",2545,2359.81713867188,68,33,1.70000004768372,12.6999998092651
"2546",2546,1294.33581542969,38,29,2,14.6000003814697
"2547",2547,916.166015625,57,29,1.89999997615814,15.8000001907349
"2548",2548,1733.57336425781,59,28,1.60000002384186,10.5
"2549",2549,1406.57702636719,46,29,2,15
"2550",2550,1289.88244628906,45,31,1.5,12.3000001907349
"2551",2551,1505.69750976562,56,28,1.39999997615814,13.6999998092651
"2552",2552,2372.32006835938,58,29,1.60000002384186,12.1000003814697
"2553",2553,6820.4443359375,51,30,1.5,13.6999998092651
"2554",2554,1289.88244628906,49,28,1.79999995231628,14
"2555",2555,6820.4443359375,51,30,1.5,13.6999998092651
"2556",2556,539.064331054688,84,27,1.70000004768372,10.6999998092651
"2557",2557,916.166015625,56,29,2.09999990463257,16.3999996185303
"2558",2558,1400.27160644531,45,30,1.5,12.8999996185303
"2559",2559,6820.4443359375,51,30,1.5,13.6999998092651
"2560",2560,972.274169921875,85,31,2,15.6999998092651
"2561",2561,1352.3447265625,57,30,1.39999997615814,13
"2562",2562,1293.65222167969,56,28,1.5,16.7000007629395
"2563",2563,1536.07507324219,53,29,2,16.2000007629395
"2564",2564,747.85302734375,89,35,1.79999995231628,13
"2565",2565,999.976379394531,68,31,1.89999997615814,16.1000003814697
"2566",2566,1703.13330078125,50,32,1.79999995231628,17.7000007629395
"2567",2567,6820.4443359375,51,30,1.70000004768372,12.8999996185303
"2568",2568,1127.365234375,47,30,1.60000002384186,13.3999996185303
"2569",2569,1703.13330078125,46,33,1.89999997615814,16.2999992370605
"2570",2570,6820.4443359375,51,30,1.5,13.6999998092651
"2571",2571,1294.33581542969,38,29,2,14.6000003814697
"2572",2572,1400.27160644531,45,28,1.89999997615814,14.8999996185303
"2573",2573,1072.73291015625,75,28,1.70000004768372,11.1000003814697
"2574",2574,6820.4443359375,51,30,1.5,13.8999996185303
"2575",2575,1406.57702636719,46,29,2,14.1999998092651
"2576",2576,5301.10888671875,48,28,1.79999995231628,15.3999996185303
"2577",2577,1954.50805664062,66,28,1.70000004768372,12.1000003814697
"2578",2578,763.979919433594,55,30,1.79999995231628,16.2000007629395
"2579",2579,1120.23803710938,59,29,1.60000002384186,10.1999998092651
"2580",2580,1346.53747558594,77,36,1.20000004768372,11.3999996185303
"2581",2581,1536.07507324219,50,29,2,17.3999996185303
"2582",2582,1354.43432617188,50,29,1.70000004768372,14.8000001907349
"2583",2583,1354.43432617188,50,29,1.70000004768372,14.8000001907349
"2584",2584,1618.7490234375,43,29,1.89999997615814,16.7000007629395
"2585",2585,1400.27160644531,45,29,1.89999997615814,14.1000003814697
"2586",2586,1406.57702636719,49,28,1.89999997615814,13.6999998092651
"2587",2587,1184.01037597656,39,30,2.09999990463257,18.7999992370605
"2588",2588,1343.92724609375,54,30,2.09999990463257,15.3999996185303
"2589",2589,864.535705566406,138,22,1.39999997615814,11.6000003814697
"2590",2590,1485.07885742188,62,29,1.39999997615814,10.8999996185303
"2591",2591,1430.48498535156,59,30,1.5,12.6000003814697
"2592",2592,1176.57604980469,55,27,1.79999995231628,12.8000001907349
"2593",2593,1120.23803710938,59,29,1.60000002384186,10.1999998092651
"2594",2594,1227.55676269531,37,29,1.70000004768372,12.8999996185303
"2595",2595,1343.92724609375,48,30,2.09999990463257,17.7000007629395
"2596",2596,1343.92724609375,51,30,2,15.8000001907349
"2597",2597,1536.07507324219,52,29,2.09999990463257,16.5
"2598",2598,1703.13330078125,41,32,1.70000004768372,15
"2599",2599,1462.96435546875,69,28,1.39999997615814,13.6000003814697
"2600",2600,1742.94714355469,52,27,1.70000004768372,14
"2601",2601,1565.69775390625,54,29,1.79999995231628,14.3000001907349
"2602",2602,2131.70361328125,49,31,2,16.2000007629395
"2603",2603,2131.70361328125,56,33,1.89999997615814,15.1000003814697
"2604",2604,1213.06066894531,39,30,2.20000004768372,17.5
"2605",2605,1250.62585449219,72,26,1.70000004768372,11.8999996185303
"2606",2606,1565.69775390625,54,29,1.79999995231628,13.8999996185303
"2607",2607,1094.04467773438,77,27,1.60000002384186,10
"2608",2608,1354.43432617188,50,29,1.70000004768372,14.8000001907349
"2609",2609,1352.3447265625,57,30,1.39999997615814,13
